Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Fwd Header Length,Bwd Header Length,Packet Length Mean,Average Packet Size,Label
123,0.00033719910565632293,1,0,58.5,0.0,66,51.0,58.5,0.0,0.0,0.0,173488.0046201067,2965.6069165830204,0.00033719910565632293,0.00025366352706470785,20,0,58.5,64.35000000000001,BENIGN
22,1.107651408344537,10,11,160.0,814.0,32,0.0,16.0,128.0,20.0,74.0,879.3380233729956,18.95903335814467,0.052745305159263664,0.2481611428443422,200,220,46.38095238095238,46.38095238095238,SSH-Patator
443,32.24316164859984,524,2,235266.3718728096,0.0,868,350.0,448.9816257114687,0.0,0.0,0.0,7296.628489378493,16.313536672754967,0.0612987864041822,0.4173825758461679,10480,40,447.2744712410829,447.2744712410829,DoS Hulk
44194,0.06005037073783605,45,0,2072.5781692848113,0.0,89,0.0,46.05729265077358,0.0,0.0,0.0,34513.99456521487,749.3708939193403,0.0013344526830630233,0.054045333664052446,900,0,46.05729265077358,46.05729265077358,DDoS
80,0.5949189729168863,12,22,7224.0,11220.0,1150,54.0,602.0,966.0,54.0,510.0,31002.54125291905,57.15063991537886,0.017497616850496656,0.41788399636045276,240,440,542.4705882352941,596.7176470588236,BENIGN
80,2.8410585364420315,35,33,17587.5,19750.5,1005,0.0,502.5,1143.0,54.0,598.5,13142.284652381655,23.934740917080525,0.04178027259473576,2.1735363511823897,700,660,549.0882352941177,603.9970588235295,BENIGN
443,0.46268921112713834,10,12,5205.0,6108.0,987,54.0,520.5,978.0,40.0,509.0,24450.53769989765,47.54811538917602,0.02103132777850629,0.36485866215336327,200,240,514.2272727272727,565.6500000000001,BENIGN
80,54.69654085610028,1564,5,625769.8092610867,0.0,665,255.0,400.10857369634704,0.0,0.0,0.0,11440.756571926704,28.685543462937478,0.03486076536398998,0.2518980894632026,31280,100,398.83353044046316,398.83353044046316,DoS Hulk
443,47.29916832009489,3554,5,1123831.362426306,875.0,673,331.0,316.2159151452746,350.0,0.0,175.0,23778.565297700556,75.2444519936299,0.01329001638665212,0.21393239036766618,71080,100,316.0175224575178,316.0175224575178,DoS Hulk
80,10.569771468095626,4373,5,1888378.8393303815,0.0,1147,218.0,431.8268555523397,0.0,0.0,0.0,178658.4359964988,414.2000622449401,0.0024142922494508052,0.4992840225235673,87460,100,431.3336773253498,431.3336773253498,DoS Hulk
123,0.1467432691251775,2,2,162.0,186.0,103,59.0,81.0,145.0,41.0,93.0,2371.4886691201013,27.258490449656335,0.03668581728129437,0.09616648423439898,40,40,87.0,95.7,BENIGN
22,2.9602205929217353,28,20,728.0,320.0,32,20.0,26.0,32.0,0.0,16.0,354.0276702708918,16.2150077986668,0.06167126235253615,0.23799084827964503,560,400,21.833333333333332,21.833333333333332,SSH-Patator
443,16.563767001259624,3570,7,1071124.0725431736,0.0,959,245.0,300.03475421377414,0.0,0.0,0.0,64666.69523072366,215.9532912850066,0.004630630976030088,0.4954620243550708,71400,140,299.4476020528861,299.4476020528861,DoS Hulk
21,0.9174881155289758,26,9,676.0,234.0,32,20.0,26.0,32.0,20.0,26.0,991.8384604636992,38.147633094757666,0.026213946157970736,0.4343023729604289,520,180,26.0,26.0,FTP-Patator
11523,0.05909341342933764,34,1,1288.7595850431705,0.0,91,40.0,37.90469367774031,0.0,0.0,0.0,21808.85330958645,592.282590712958,0.0016883832408382182,0.053184072086403876,680,20,36.82170242980487,36.82170242980487,DDoS
52411,0.0975375149990353,6,1,180.4933143637037,0.0,91,0.0,30.08221906061728,0.0,0.0,0.0,1850.501464646591,71.76725796294106,0.013933930714147901,0.08778376349913178,120,20,25.784759194814814,25.784759194814814,DDoS
443,41.02268799082958,688,7,231019.40954744208,0.0,679,394.0,335.784025505003,0.0,0.0,0.0,5631.503464597086,16.9418444777525,0.059025450346517384,0.3792076177032654,13760,140,332.40202812581595,332.40202812581595,DoS Hulk
80,12.40455455351572,35,15,8645.0,6060.0,494,0.0,247.0,768.0,40.0,404.0,1185.451677169035,4.03077754902766,0.24809109107031438,10.061529666956663,700,300,294.1,323.51000000000005,BENIGN
53,0.135348544620167,3,2,445.5,184.0,252,45.0,148.5,116.0,68.0,92.0,4650.955071342557,36.94166061431737,0.027069708924033396,0.07663703235586095,60,40,125.9,138.49,BENIGN
443,4.248117271942825,22,35,11638.0,12495.0,1004,54.0,529.0,674.0,40.0,357.0,5680.869537050954,13.417708681552414,0.07452837319197939,3.6362642521397914,440,700,423.3859649122807,465.7245614035088,BENIGN
53,0.06270970138506234,3,1,508.5,110.5,280,59.0,169.5,169.0,52.0,110.5,9870.881001315816,63.785983853414,0.015677425346265584,0.046897931375470825,60,20,154.75,170.22500000000002,BENIGN
3306,10.147621125589593,49,5,32830.0,1162.5,1340,0.0,670.0,465.0,0.0,232.5,3349.799877163327,5.321444241136123,0.1879189097331406,5.0854075201941225,980,100,629.4907407407408,692.4398148148149,BENIGN
241,0.0008192393551981012,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2441.2889680042017,0.0004096196775990506,0.0008192393551981012,20,20,0.0,0.0,PortScan
21,1.8539077744582049,19,21,1216.0,546.0,128,0.0,64.0,32.0,20.0,26.0,950.4248400462831,21.57604631206091,0.046347694361455125,0.6707918057874722,380,420,44.05,44.05,FTP-Patator
49973,0.05563431310809404,23,0,974.1319845504626,0.0,77,0.0,42.353564545672285,0.0,0.0,0.0,17509.55354940366,413.4139295530156,0.0024188831786127844,0.05007088179728464,460,0,42.353564545672285,42.353564545672285,DDoS
80,33.37588480705156,3571,9,1082221.2633719977,0.0,657,220.0,303.0583207426485,0.0,0.0,0.0,32425.245641528254,107.26307394384426,0.009322872851131722,0.15157196102884793,71420,180,302.2964422826809,302.2964422826809,DoS Hulk
80,15.039832143496126,2937,3,1070043.1051802156,525.0,810,328.0,364.33200721151366,350.0,0.0,175.0,71182.18441308706,195.48090510248036,0.005115589164454464,0.3614036279561712,58740,60,364.1388112857876,364.1388112857876,DoS Hulk
443,22.253042547107935,2557,7,1196981.3222148078,1225.0,912,269.0,468.1194064195572,350.0,0.0,175.0,53844.60662753417,115.22019942092028,0.008679033754722284,0.3110504402772566,51140,140,467.3191584301123,467.3191584301123,DoS Hulk
54921,0.0039807466022772405,41,1,1697.2949173506904,0.0,54,0.0,41.397437008553425,0.0,0.0,0.0,426376.0261403551,10550.784613110849,9.477968100660096e-05,0.0035826719420495165,820,20,40.41178374644501,40.41178374644501,DDoS
28844,0.0394012254831663,8,1,383.62705150743227,0.0,90,40.0,47.953381438429034,0.0,0.0,0.0,9736.424357443713,228.41929126912925,0.004377913942574033,0.03546110293484967,160,20,42.625227945270254,42.625227945270254,DDoS
443,11.138897571293795,44,39,25520.0,11836.5,1120,40.0,580.0,553.0,54.0,303.5,3353.698134030063,7.451365762972849,0.1342035851963108,7.20364912580101,880,780,450.078313253012,495.0861445783133,BENIGN
80,55.320636462447936,3382,1,1311804.9286330007,0.0,1105,280.0,387.87845317356613,0.0,0.0,0.0,23712.759153150088,61.15258638241456,0.01635253812073542,0.3307635123217232,67640,20,387.7637979997046,387.7637979997046,DoS Hulk
443,3.835302652703963,22,38,6534.0,17062.0,594,0.0,297.0,898.0,0.0,449.0,6152.317596986606,15.644136964705728,0.06392171087839939,3.4949873905478768,440,760,393.26666666666665,432.59333333333336,BENIGN
53,0.01648116915315786,3,1,402.0,76.5,199,69.0,134.0,98.0,55.0,76.5,29033.134455046686,242.7012284643401,0.004120292288289465,0.011734355638747494,60,20,119.625,131.5875,BENIGN
80,23.4906519570132,1185,2,561108.45208271,0.0,852,252.0,473.5092422638903,0.0,0.0,0.0,23886.457179201003,50.53073887315494,0.019789934251906654,0.2956229413071828,23700,40,472.7114170873715,472.7114170873715,DoS Hulk
53,0.11239693291968132,3,2,301.5,330.0,144,57.0,100.5,284.0,46.0,165.0,5618.480714694137,44.48519964128374,0.022479386583936264,0.09884560474828857,60,40,126.3,138.93,BENIGN
443,45.21162304482825,3811,7,1202585.8131055452,0.0,640,255.0,315.5564977973092,0.0,0.0,0.0,26599.040957082136,84.44731117514571,0.011841703259514995,0.4650848695931519,76220,140,314.97795000145237,314.97795000145237,DoS Hulk
43205,0.07555493389253966,21,1,567.373637464741,0.0,73,0.0,27.01779226022576,0.0,0.0,0.0,7509.418753138025,291.1788663767502,0.003434315176933621,0.0679994405032857,420,20,25.789710793851864,25.789710793851864,DDoS
53,0.07123684996279699,2,2,312.0,254.0,262,50.0,156.0,198.0,56.0,127.0,7945.326053799264,56.150714161125535,0.017809212490699246,0.06057253140602718,40,40,141.5,155.65,BENIGN
443,19.71149421820595,4924,4,2272189.8375497404,0.0,734,236.0,461.45203849507317,0.0,0.0,0.0,115272.32854073022,250.0064148078838,0.003999897365707376,0.42072519180753165,98480,80,461.077483269022,461.077483269022,DoS Hulk
53,0.11632122672140156,2,2,258.0,332.0,193,65.0,129.0,267.0,65.0,166.0,5072.161088991059,34.387532806719044,0.02908030668035039,0.08939340184819018,40,40,147.5,162.25,BENIGN
80,0.044080449190495266,1,2,75.0,305.0,89,61.0,75.0,253.0,52.0,152.5,8620.601808248735,68.05738269670054,0.014693483063498422,0.03686260124797029,20,40,126.66666666666667,139.33333333333334,BENIGN
53,0.0021960014529983207,1,0,105.0,0.0,155,55.0,105.0,0.0,0.0,0.0,47814.176013698794,455.37310489236944,0.0021960014529983207,0.001758932926462294,20,0,105.0,115.50000000000001,BENIGN
123,0.049133107784136563,2,2,243.0,267.0,186,57.0,121.5,222.0,45.0,133.5,10379.96623866447,81.41149991109388,0.012283276946034141,0.02662605992016302,40,40,127.5,140.25,BENIGN
443,35.130113137059766,4255,1,1709705.6552183141,0.0,695,339.0,401.81096479866375,0.0,0.0,0.0,48667.80953844115,121.14962406739942,0.008254255906264043,0.1449767761125246,85100,20,401.7165543276114,401.7165543276114,DoS Hulk
443,0.09328804989078544,31,40,7936.0,29300.0,472,40.0,256.0,1465.0,0.0,732.5,399150.80274046975,761.0835480334448,0.0013139161956448654,0.06563227664812982,620,800,524.4507042253521,576.8957746478874,BENIGN
52873,0.0823269421673644,17,1,440.76874708118385,0.0,57,0.0,25.927573357716696,0.0,0.0,0.0,5353.882161505945,218.64045385540217,0.004573719009298022,0.07409424795062797,340,20,24.487152615621326,24.487152615621326,DDoS
80,0.0035786057882907984,1,0,84.0,0.0,126,42.0,84.0,0.0,0.0,0.0,23472.82851742097,279.438434731202,0.0035786057882907984,0.0024591215558196944,20,0,84.0,92.4,BENIGN
8080,4.091911989749692,18,47,9540.0,12525.5,1020,40.0,530.0,533.0,0.0,266.5,5392.466909179486,15.884994634006325,0.06295249214999525,3.8442288988103983,360,940,339.46923076923076,373.41615384615386,BENIGN
22651,0.055237764266942546,45,0,2164.816953305372,0.0,43,20.0,48.10704340678605,0.0,0.0,0.0,39190.88656165838,814.660053628032,0.0012275058725987231,0.049713987840248296,900,0,48.10704340678604,48.10704340678604,DDoS
53,0.05044809807811815,2,1,178.0,103.0,137,41.0,89.0,151.0,55.0,103.0,5570.081146862575,59.46705850742963,0.01681603269270605,0.030844616105644488,40,20,93.66666666666667,103.03333333333335,BENIGN
80,0.0018607378183715143,1,0,116.0,0.0,187,45.0,116.0,0.0,0.0,0.0,62340.862240077004,537.4212262075604,0.0018607378183715143,0.0010334425270894347,20,0,116.0,127.60000000000001,BENIGN
53,0.12679224648779727,1,1,72.5,173.5,102,43.0,72.5,290.0,57.0,173.5,1940.181728885729,15.773835194192918,0.06339612324389864,0.08117793357189863,20,20,123.0,135.3,BENIGN
53,0.003385786158037498,1,0,56.0,0.0,64,48.0,56.0,0.0,0.0,0.0,16539.733280869474,295.3523800155263,0.003385786158037498,0.0017474133211432103,20,0,56.0,61.60000000000001,BENIGN
52208,0.014589441640328969,46,1,1890.1817118737988,0.0,94,0.0,41.09090677986519,0.0,0.0,0.0,129558.19410174344,3221.5077971236346,0.00031041365192189293,0.013130497476296072,920,20,40.216632167527635,40.216632167527635,DDoS
53,0.10043972703869139,1,2,171.5,333.0,277,66.0,171.5,267.0,66.0,166.5,5022.912893875712,29.868659428398686,0.03347990901289713,0.06311924944420168,20,40,168.16666666666666,184.98333333333335,BENIGN
443,0.3373845460480979,37,20,4421.5,9680.0,199,40.0,119.5,928.0,40.0,484.0,41796.52021758482,168.94668314734847,0.005919027123650841,0.24617093556257608,740,400,247.39473684210526,272.1342105263158,BENIGN
7122,0.07236220677221644,18,2,748.2491816969242,0.0,89,20.0,41.56939898316246,0.0,0.0,0.0,10340.331162816547,276.387369762734,0.003618110338610822,0.0651259860949948,360,40,37.41245908484621,37.41245908484621,DDoS
443,41.58732573056835,1378,4,660567.6168566701,0.0,795,321.0,479.3669207958419,0.0,0.0,0.0,15883.8685886245,33.231278417697695,0.030092131498240488,0.17676076972069055,27560,80,477.97946226966,477.97946226966,DoS Hulk
31695,0.02891344055459199,20,2,665.2650111988737,0.0,74,20.0,33.263250559943685,0.0,0.0,0.0,23008.849809581632,760.8918059565206,0.0013142472979359996,0.026022096499132792,400,40,30.239318690857896,30.239318690857896,DDoS
80,18.678506108026014,3001,9,954447.5688594513,0.0,659,307.0,318.0431752280744,0.0,0.0,0.0,51098.71010772818,161.14779108092728,0.006205483756819273,0.27998661547932274,60020,180,317.09221556792403,317.09221556792403,DoS Hulk
8080,3.7255626899142382,5,25,3000.6881578086504,2852.8235879597937,2345,285.0,600.1376315617301,337.0,0.0,114.11294351839175,1571.1752110936004,8.052474886871543,0.12418542299714128,2.980450151931391,100,500,195.1170581922815,195.1170581922815,Web Attack
80,34.98072438695153,3278,9,1066457.7801600362,0.0,1019,352.0,325.3379439170336,0.0,0.0,0.0,30487.01245757635,93.96603579845,0.010642143105248412,0.10851058636968479,65560,180,324.4471494250186,324.4471494250186,DoS Hulk
80,0.05364044738711317,2,2,340.0,365.0,286,54.0,170.0,296.0,69.0,182.5,13143.067113369612,74.57059355103326,0.013410111846778292,0.028399311984153526,40,40,176.25,193.87500000000003,BENIGN
53,0.0027600061805528758,1,0,69.0,0.0,82,56.0,69.0,0.0,0.0,0.0,24999.944016856563,362.31802922980523,0.0027600061805528758,0.0017211854910877632,20,0,69.0,75.9,BENIGN
59127,0.010034518257137182,8,2,302.52733587483215,0.0,62,20.0,37.81591698435402,0.0,0.0,0.0,30148.665648164588,996.5600483996698,0.0010034518257137181,0.009031066431423464,160,40,30.252733587483213,30.252733587483213,DDoS
80,2.1824162386197803,36,6,9216.0,4032.0,472,40.0,256.0,1290.0,54.0,672.0,6070.33606402159,19.244724840648157,0.051962291395709057,1.1355561129607468,720,120,315.42857142857144,346.9714285714286,BENIGN
53,0.0673882306966298,2,2,345.0,269.0,276,69.0,172.5,202.0,67.0,134.5,9111.383303178298,59.35754594904429,0.01684705767415745,0.05737704596315028,40,40,153.5,168.85000000000002,BENIGN
123,0.06668096220982997,2,2,309.0,196.0,256,53.0,154.5,135.0,61.0,98.0,7573.376017143825,59.987136769456036,0.016670240552457492,0.05237122079694047,40,40,126.25,138.875,BENIGN
53,0.000512584079853964,1,0,100.5,0.0,160,41.0,100.5,0.0,0.0,0.0,196065.39482972745,1950.8994510420644,0.000512584079853964,0.00035010580705379426,20,0,100.5,110.55000000000001,BENIGN
80,26.737244448615325,1467,3,505602.0207978821,0.0,650,288.0,344.65032092561836,0.0,0.0,0.0,18910.02723820578,54.9794876141819,0.01818860166572471,0.3545098517165557,29340,60,343.9469529237293,343.9469529237293,DoS Hulk
53,0.003477533598516396,1,0,78.0,0.0,109,47.0,78.0,0.0,0.0,0.0,22429.689833414344,287.56012606941465,0.003477533598516396,0.0025635470684864463,20,0,78.0,85.80000000000001,BENIGN
28082,0.08568378012397986,13,0,290.732594135797,0.0,93,0.0,22.364045702753614,0.0,0.0,0.0,3393.0878599791286,151.72066383147072,0.006591060009536912,0.07711540211158187,260,0,22.364045702753614,22.364045702753614,DDoS
339,0.0006164727584529229,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1622.131694042025,0.0006164727584529229,0.0006164727584529229,20,0,0.0,0.0,PortScan
862,0.0009842104626433775,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0428464804319,0.0009842104626433775,0.0009842104626433775,20,0,0.0,0.0,PortScan
80,1.9701334934997001,48,15,15480.0,5212.5,591,54.0,322.5,695.0,0.0,347.5,10503.095383268834,31.977528531880466,0.031271960214280956,1.4223473164108622,960,300,328.45238095238096,361.2976190476191,BENIGN
53,0.10536227727312203,2,1,205.0,79.0,145,60.0,102.5,110.0,48.0,79.0,2695.46186121063,28.47318867476018,0.035120759091040676,0.07869492598124413,40,20,94.66666666666667,104.13333333333334,BENIGN
80,2.1861191835557134,34,41,4709.0,26506.5,277,0.0,138.5,1293.0,0.0,646.5,14278.95616799269,34.30737013981682,0.029148255780742847,1.240384507863942,680,820,416.20666666666665,457.82733333333334,BENIGN
510,0.00019165502834061457,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10435.416264923377,9.582751417030729e-05,0.00019165502834061457,40,0,0.0,0.0,PortScan
80,0.9536208148532967,47,48,21761.0,13416.0,886,40.0,463.0,505.0,54.0,279.5,36887.82737550833,99.62030874359074,0.010038113840561018,0.6554759149028226,940,960,370.2842105263158,407.3126315789474,BENIGN
11130,0.010059438599063487,9,0,429.5987831858062,0.0,49,40.0,47.73319813175625,0.0,0.0,0.0,42706.03960203117,894.6821347304492,0.001117715399895943,0.009053494739157139,180,0,47.73319813175625,47.73319813175625,DDoS
53,0.04176047393961802,1,1,166.0,160.0,291,41.0,166.0,270.0,50.0,160.0,7806.42481384113,47.892176772031476,0.02088023696980901,0.036965426615345784,20,20,163.0,179.3,BENIGN
53,0.004253795751340331,1,0,124.5,0.0,199,50.0,124.5,0.0,0.0,0.0,29267.97789028098,235.08415976129302,0.004253795751340331,0.0030895754108284683,20,0,124.5,136.95000000000002,BENIGN
53,0.012278488906778344,1,2,86.0,232.0,121,51.0,86.0,168.0,64.0,116.0,25898.95242112798,244.32973982196205,0.004092829635592782,0.007244312867794149,20,40,106.0,116.60000000000001,BENIGN
80,17.268776296489655,2926,9,1371159.2551775272,0.0,1163,237.0,468.61218563825264,0.0,0.0,0.0,79401.06650499911,169.9599293898212,0.005883739794374669,0.3288983447942112,58520,180,467.17521471125286,467.17521471125286,DoS Hulk
30295,0.09439196053459752,27,2,1276.8820486675102,0.0,79,20.0,47.2919277284263,0.0,0.0,0.0,13527.444937426575,307.2295546755872,0.0032548951908481904,0.08495276448113777,540,40,44.03041547129345,44.03041547129345,DDoS
443,0.6722208508049842,28,45,8050.0,12735.0,575,0.0,287.5,526.0,40.0,283.0,30919.897791194624,108.59526287020483,0.009208504805547729,0.35176780422465953,560,900,284.7260273972603,313.1986301369863,BENIGN
22,2.48122989069147,14,17,1036.0,442.0,128,20.0,74.0,32.0,20.0,26.0,595.672333927958,12.49380402690575,0.08003967389327322,0.6566037762080936,280,340,47.67741935483871,47.67741935483871,SSH-Patator
80,0.7818309858591479,7,7,4739.0,4196.5,1300,54.0,677.0,1199.0,0.0,599.5,11428.94073222341,17.906683481744473,0.05584507041851056,0.41881092393445757,140,140,638.25,702.075,BENIGN
443,22.14835102749605,608,6,259715.9671532174,180.0,1104,380.0,427.1644196598971,60.0,0.0,30.0,11734.325811911225,27.72215408893196,0.03607223294380464,0.2180207114080247,12160,120,423.28333412576126,423.28333412576126,DoS Hulk
80,19.653389651145005,1771,4,742395.8606256115,0.0,927,224.0,419.19585580215215,0.0,0.0,0.0,37774.44368647927,90.3152093102977,0.011072332197828171,0.2689526520149974,35420,80,418.25118908485155,418.25118908485155,DoS Hulk
47470,0.02660123255940526,36,1,1054.8924083912864,4.0,57,40.0,29.302566899757956,40.0,0.0,4.0,39806.14078789741,1390.912993124377,0.0007189522313352773,0.023941109303464735,720,20,28.618713740305036,28.618713740305036,DDoS
80,0.10515155687696409,1,1,136.0,112.5,222,50.0,136.0,163.0,62.0,112.5,2363.2555463802146,19.020165363221043,0.052575778438482046,0.08524503864614673,20,20,124.25,136.675,BENIGN
53,0.003424802392696437,1,0,64.5,0.0,87,42.0,64.5,0.0,0.0,0.0,18833.20338059489,291.9876493115487,0.003424802392696437,0.0032450342922014422,20,0,64.5,70.95,BENIGN
80,9.957526111160611,18,33,14142.705995730803,4765.091977304495,2399,186.0,785.7058886517112,994.0,40.0,144.3967265849847,1898.8449301521816,5.1217540813514,0.1952456100227571,7.966020888928489,360,660,370.7411367261823,370.7411367261823,Web Attack
35786,0.01920791499641617,39,2,1513.6283801304899,0.0,98,20.0,38.810984105909995,0.0,0.0,0.0,78802.32604178558,2134.5367265343384,0.0004684857316199066,0.017287123496774554,780,40,36.91776536903634,36.91776536903634,DDoS
2806,0.04717209727732502,7,2,152.46233550772473,0.0,79,0.0,21.780333643960677,0.0,0.0,0.0,3232.044880502086,190.79075384520112,0.005241344141925002,0.04245488754959252,140,40,16.940259500858303,16.940259500858303,DDoS
443,3.95584544420883,5,30,617.5,15675.0,247,0.0,123.5,991.0,54.0,522.5,4118.588612669751,8.847666192631044,0.11302415554882372,2.126534830804672,100,600,465.5,512.0500000000001,BENIGN
80,33.66257007792141,1728,3,830221.8291945731,0.0,720,233.0,480.4524474505631,0.0,0.0,0.0,24663.055354145363,51.42209866902966,0.019446892014974817,0.18532479172030764,34560,60,479.6197742314114,479.6197742314114,DoS Hulk
443,0.4253532127103642,34,24,11050.0,9480.0,610,40.0,325.0,736.0,54.0,395.0,48265.76921608794,136.35726325051633,0.007333676081213176,0.32350286809841733,680,480,353.9655172413793,389.36206896551727,BENIGN
574,0.0003089198711532529,1,1,20.0,0.0,40,0.0,20.0,0.0,0.0,0.0,64741.70769700388,6474.1707697003885,0.00015445993557662644,0.0003089198711532529,20,20,10.0,10.0,PortScan
443,0.0834442746750266,36,12,8784.0,6846.0,434,54.0,244.0,1101.0,40.0,570.5,187310.63408329658,575.2341929621392,0.0017384223890630542,0.06689402897162318,720,240,325.625,358.18750000000006,BENIGN
80,0.2656079796213367,25,8,4850.0,2588.0,334,54.0,194.0,607.0,40.0,323.5,28003.676736685262,124.24325521788299,0.008048726655192021,0.1668279188103472,500,160,225.3939393939394,247.93333333333337,BENIGN
22,0.7939847677400337,16,10,416.0,420.0,32,20.0,26.0,64.0,20.0,42.0,1052.916924816526,32.746220149796265,0.030537875682308986,0.879683267296109,320,200,32.15384615384615,32.15384615384615,SSH-Patator
22,2.985397586177248,16,15,416.0,1110.0,32,20.0,26.0,128.0,20.0,74.0,511.15469747331633,10.383876554176151,0.09630314794120155,0.9409100054588921,320,300,49.225806451612904,49.225806451612904,SSH-Patator
443,22.605670388589377,37,13,3922.0,4491.5,212,0.0,106.0,691.0,0.0,345.5,372.18537895018,2.211834426517977,0.45211340777178755,12.74817241981227,740,260,168.27,185.09700000000004,BENIGN
22,2.5046216601636453,26,12,1924.0,384.0,128,20.0,74.0,64.0,0.0,32.0,921.4964626031388,15.171952157244053,0.06591109632009592,0.7852543809263695,520,240,60.73684210526316,60.73684210526316,SSH-Patator
123,0.0018127544762964393,1,0,96.0,0.0,134,58.0,96.0,0.0,0.0,0.0,52958.08188880243,551.646686341692,0.0018127544762964393,0.0012287900844418587,20,0,96.0,105.60000000000001,BENIGN
22,1.278840304080245,15,15,1110.0,480.0,128,20.0,74.0,64.0,0.0,32.0,1243.3139579093454,23.458753922817834,0.042628010136008164,0.7773112144948109,300,300,53.0,53.0,SSH-Patator
80,46.804689054119535,2086,9,827241.812883321,270.0,941,200.0,396.5684625519276,60.0,0.0,30.0,17680.10491270398,44.76047255815724,0.02234114035996159,0.21804079129150764,41720,180,394.9937054335661,394.9937054335661,DoS Hulk
53,0.018446903729937077,1,1,136.5,172.5,227,46.0,136.5,292.0,53.0,172.5,16750.77858722332,108.41927888170434,0.009223451864968538,0.014137792573341326,20,20,154.5,169.95000000000002,BENIGN
443,0.058820262925418476,2,1,145.0,123.5,95,50.0,72.5,199.0,48.0,123.5,4564.753481983687,51.00283220093506,0.019606754308472824,0.0514402754753819,40,20,89.5,98.45,BENIGN
26100,0.055947989742376324,47,0,1452.8700004746918,0.0,62,0.0,30.91212766967429,0.0,0.0,0.0,25968.22526000883,840.0659293822865,0.001190382760476092,0.05035319076813869,940,0,30.912127669674295,30.912127669674295,DDoS
389,0.0012121710601177248,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,824.966073602583,0.0012121710601177248,0.0012121710601177248,20,0,0.0,0.0,PortScan
80,1.2552772354022328,43,5,25004.5,455.0,1123,40.0,581.5,182.0,0.0,91.0,20281.973799868938,38.238564873375715,0.02615160907087985,0.6725815442335676,860,100,530.40625,583.4468750000001,BENIGN
80,0.9091114623858432,44,26,13838.0,13884.0,629,0.0,314.5,1068.0,0.0,534.0,30493.510583671738,76.99825917527673,0.012987306605512046,0.7150171964836441,880,520,396.0285714285714,435.6314285714286,BENIGN
53,0.0022697179320493306,1,0,110.5,0.0,178,43.0,110.5,0.0,0.0,0.0,48684.4635801196,440.58338081556195,0.0022697179320493306,0.0018422701037742852,20,0,110.5,121.55000000000001,BENIGN
56814,0.0295710600915045,13,0,616.9646967856276,0.0,66,0.0,47.45882282966366,0.0,0.0,0.0,20863.800448022354,439.6190045190427,0.002274696930115731,0.026613954082354053,260,0,47.45882282966366,47.45882282966366,DDoS
26624,0.06664485035757436,12,2,563.0673840312597,0.0,49,0.0,46.92228200260497,0.0,0.0,0.0,8448.775576960474,210.06874386970338,0.004760346454112455,0.05998036532181693,240,40,40.2190988593757,40.2190988593757,DDoS
21,2.307617942106676,25,21,650.0,336.0,32,20.0,26.0,32.0,0.0,16.0,427.28043581593,19.933975707436897,0.05016560743710165,0.6037543582271094,500,420,21.434782608695652,21.434782608695652,FTP-Patator
443,0.14911695558913993,1,1,130.5,146.0,200,61.0,130.5,248.0,44.0,146.0,1854.2492294560852,13.412290990640761,0.07455847779456996,0.14104416967373046,20,20,138.25,152.07500000000002,BENIGN
443,4.876508655570691,36,10,4194.0,1810.0,193,40.0,116.5,362.0,0.0,181.0,1231.2087241230088,9.432978232787876,0.10601105772979764,4.506485090885311,720,200,130.52173913043478,143.57391304347829,BENIGN
80,9.756399865031414,36,13,11088.0,3841.5,576,40.0,308.0,537.0,54.0,295.5,1530.226334153221,5.022344376804838,0.19911020132717172,7.022376562943112,720,260,304.68367346938777,335.1520408163266,BENIGN
80,0.0024737037922895294,1,0,110.5,0.0,174,47.0,110.5,0.0,0.0,0.0,44669.85915792571,404.2521190762508,0.0024737037922895294,0.0013651779851329164,20,0,110.5,121.55000000000001,BENIGN
80,4.49436034701689,28,41,12894.0,26506.5,881,40.0,460.5,1293.0,0.0,646.5,8766.653529717947,15.352574042221251,0.06513565720314334,2.4544158076812304,560,820,571.0217391304348,628.1239130434783,BENIGN
35007,0.0858779047870125,16,1,688.060377419605,0.0,89,40.0,43.00377358872531,0.0,0.0,0.0,8012.076902971459,197.95545830050276,0.005051641458059559,0.07729011430831126,320,20,40.474139848212054,40.474139848212054,DDoS
80,46.419916662847434,514,5,196458.9335466427,0.0,828,294.0,382.2158240207056,0.0,0.0,0.0,4232.212112174691,11.180545707773447,0.08944107256810681,0.400760576503446,10280,100,378.5335906486372,378.5335906486372,DoS Hulk
53,0.01769282468435123,2,1,208.0,82.5,167,41.0,104.0,102.0,63.0,82.5,16419.085430543968,169.5602626217966,0.005897608228117077,0.014981020109060921,40,20,96.83333333333333,106.51666666666667,BENIGN
